x,y
1599.19,0.920336
1599.25,0.919326
1599.31,0.916299
1599.37,0.913271
1599.44,0.910243
1599.5,0.909739
1599.56,0.908225
1599.62,0.906206
1599.68,0.905701
1599.74,0.905197
1599.8,0.904692
1599.86,0.905197
1599.92,0.905197
1599.98,0.905197
1600.04,0.905197
1600.1,0.904188
1600.16,0.904188
1600.22,0.904188
1600.28,0.904188
1600.34,0.902674
1600.4,0.903178
1600.46,0.903178
1600.53,0.903178
1600.59,0.903683
1600.65,0.903683
1600.71,0.903683
1600.77,0.903178
1600.83,0.902674
1600.89,0.903178
1600.95,0.903178
1601.01,0.904188
1601.07,0.904692
1601.13,0.904692
1601.19,0.905197
1601.25,0.905197
1601.31,0.905701
1601.37,0.905197
1601.43,0.904692
1601.49,0.903178
1601.55,0.902169
1601.62,0.900655
1601.68,0.899141
1601.74,0.897123
1601.8,0.896618
1601.86,0.896114
1601.92,0.895609
1601.98,0.896114
1602.04,0.896114
1602.1,0.896114
1602.16,0.895609
1602.22,0.896114
1602.28,0.896114
1602.34,0.897123
1602.4,0.897627
1602.46,0.898132
1602.52,0.899646
1602.58,0.900151
1602.64,0.900151
1602.71,0.899646
1602.77,0.899141
1602.83,0.898637
1602.89,0.897123
1602.95,0.896114
1603.01,0.895609
1603.07,0.8946
1603.13,0.894095
1603.19,0.89359
1603.25,0.893086
1603.31,0.892076
1603.37,0.892581
1603.43,0.892581
1603.49,0.892076
1603.55,0.891572
1603.61,0.890058
1603.67,0.888544
1603.73,0.887535
1603.8,0.887535
1603.86,0.887535
1603.92,0.885012
1603.98,0.882489
1604.04,0.879461
1604.1,0.876938
1604.16,0.875424
1604.22,0.871891
1604.28,0.86735
1604.34,0.863817
1604.4,0.862303
1604.46,0.86079
1604.52,0.858266
1604.58,0.855239
1604.64,0.85322
1604.7,0.850697
1604.76,0.848678
1604.82,0.848174
1604.89,0.847165
1604.95,0.845146
1605.01,0.845146
1605.07,0.845651
1605.13,0.847165
1605.19,0.848174
1605.25,0.848678
1605.31,0.849688
1605.37,0.850697
1605.43,0.850697
1605.49,0.851202
1605.55,0.850697
1605.61,0.850697
1605.67,0.850697
1605.73,0.849183
1605.79,0.848174
1605.85,0.847669
1605.91,0.845146
1605.98,0.843127
1606.04,0.842118
1606.1,0.839595
1606.16,0.837072
1606.22,0.836063
1606.28,0.834549
1606.34,0.83253
1606.4,0.832026
1606.46,0.831521
1606.52,0.831016
1606.58,0.831016
1606.64,0.830007
1606.7,0.828493
1606.76,0.828493
1606.82,0.827989
1606.88,0.828493
1606.94,0.827989
1607,0.826475
1607.07,0.824961
1607.13,0.823952
1607.19,0.821933
1607.25,0.821428
1607.31,0.820924
1607.37,0.817896
1607.43,0.815373
1607.49,0.814364
1607.55,0.812345
1607.61,0.810327
1607.67,0.809317
1607.73,0.807803
1607.79,0.805785
1607.85,0.804776
1607.91,0.802757
1607.97,0.800739
1608.03,0.800234
1608.09,0.798216
1608.16,0.796702
1608.22,0.796702
1608.28,0.795692
1608.34,0.795188
1608.4,0.793674
1608.46,0.791151
1608.52,0.789132
1608.58,0.787618
1608.64,0.785095
1608.7,0.783581
1608.76,0.783077
1608.82,0.782572
1608.88,0.782067
1608.94,0.780553
1609,0.779544
1609.06,0.778535
1609.12,0.777021
1609.18,0.775003
1609.25,0.774498
1609.31,0.772479
1609.37,0.769956
1609.43,0.768442
1609.49,0.766424
1609.55,0.76491
1609.61,0.763901
1609.67,0.762387
1609.73,0.759359
1609.79,0.757341
1609.85,0.756331
1609.91,0.754817
1609.97,0.752799
1610.03,0.749771
1610.09,0.748257
1610.15,0.747248
1610.21,0.745734
1610.27,0.742706
1610.34,0.739679
1610.4,0.737155
1610.46,0.735137
1610.52,0.733623
1610.58,0.732614
1610.64,0.732614
1610.7,0.733118
1610.76,0.732614
1610.82,0.732109
1610.88,0.732109
1610.94,0.7311
1611,0.730595
1611.06,0.731604
1611.12,0.732109
1611.18,0.732614
1611.24,0.733623
1611.3,0.734128
1611.36,0.735137
1611.43,0.735642
1611.49,0.735642
1611.55,0.735642
1611.61,0.734128
1611.67,0.731604
1611.73,0.730091
1611.79,0.729081
1611.85,0.727567
1611.91,0.72454
1611.97,0.72454
1612.03,0.724035
1612.09,0.722521
1612.15,0.722017
1612.21,0.719998
1612.27,0.719493
1612.33,0.718484
1612.39,0.717475
1612.45,0.715456
1612.52,0.712933
1612.58,0.711419
1612.64,0.710915
1612.7,0.709905
1612.76,0.707382
1612.82,0.706373
1612.88,0.705364
1612.94,0.702841
1613,0.700822
1613.06,0.69729
1613.12,0.695271
1613.18,0.691739
1613.24,0.688206
1613.3,0.685683
1613.36,0.681142
1613.42,0.678114
1613.48,0.675086
1613.54,0.673572
1613.61,0.673068
1613.67,0.67004
1613.73,0.66903
1613.79,0.666003
1613.85,0.663984
1613.91,0.66247
1613.97,0.661966
1614.03,0.660956
1614.09,0.659947
1614.15,0.659947
1614.21,0.660956
1614.27,0.66247
1614.33,0.66348
1614.39,0.664489
1614.45,0.665498
1614.51,0.666507
1614.57,0.666003
1614.63,0.665498
1614.7,0.664489
1614.76,0.663984
1614.82,0.66348
1614.88,0.662975
1614.94,0.662975
1615,0.66247
1615.06,0.659947
1615.12,0.658938
1615.18,0.657424
1615.24,0.656415
1615.3,0.655406
1615.36,0.654396
1615.42,0.652882
1615.48,0.652378
1615.54,0.651368
1615.6,0.650359
1615.66,0.647836
1615.72,0.646827
1615.78,0.645313
1615.85,0.643294
1615.91,0.640771
1615.97,0.639257
1616.03,0.637743
1616.09,0.63623
1616.15,0.633706
1616.21,0.632697
1616.27,0.631183
1616.33,0.629165
1616.39,0.627651
1616.45,0.625128
1616.51,0.624623
1616.57,0.624119
1616.63,0.623614
1616.69,0.622605
1616.75,0.621595
1616.81,0.621091
1616.87,0.620081
1616.94,0.619577
1617,0.619577
1617.06,0.619577
1617.12,0.619072
1617.18,0.618568
1617.24,0.616549
1617.3,0.61554
1617.36,0.615035
1617.42,0.614026
1617.48,0.614026
1617.54,0.614026
1617.6,0.614026
1617.66,0.614531
1617.72,0.614026
1617.78,0.614531
1617.84,0.615035
1617.9,0.61554
1617.96,0.616044
1618.03,0.617054
1618.09,0.617054
1618.15,0.617054
1618.21,0.616044
1618.27,0.616044
1618.33,0.616044
1618.39,0.616044
1618.45,0.61554
1618.51,0.614531
1618.57,0.613521
1618.63,0.613017
1618.69,0.613017
1618.75,0.613521
1618.81,0.614531
1618.87,0.614026
1618.93,0.613521
1618.99,0.613017
1619.05,0.613521
1619.12,0.613521
1619.18,0.615035
1619.24,0.616549
1619.3,0.618063
1619.36,0.619577
1619.42,0.620586
1619.48,0.622605
1619.54,0.623614
1619.6,0.625128
1619.66,0.626642
1619.72,0.626642
1619.78,0.627146
1619.84,0.627146
1619.9,0.629165
1619.96,0.631183
1620.02,0.631688
1620.08,0.633202
1620.14,0.63522
1620.21,0.636734
1620.27,0.638248
1620.33,0.639257
1620.39,0.640771
1620.45,0.642285
1620.51,0.64279
1620.57,0.64279
1620.63,0.643294
1620.69,0.643799
1620.75,0.644808
1620.81,0.645313
1620.87,0.646827
1620.93,0.648341
1620.99,0.650359
1621.05,0.651368
1621.11,0.651873
1621.17,0.652882
1621.23,0.654901
1621.3,0.654901
1621.36,0.654396
1621.42,0.654396
1621.48,0.654901
1621.54,0.657424
1621.6,0.658433
1621.66,0.659443
1621.72,0.659947
1621.78,0.661966
1621.84,0.66348
1621.9,0.664489
1621.96,0.664993
1622.02,0.665498
1622.08,0.666003
1622.14,0.667517
1622.2,0.668021
1622.26,0.668526
1622.32,0.66903
1622.39,0.669535
1622.45,0.670544
1622.51,0.671049
1622.57,0.671049
1622.63,0.671049
1622.69,0.67004
1622.75,0.669535
1622.81,0.669535
1622.87,0.670544
1622.93,0.67004
1622.99,0.67004
1623.05,0.66903
1623.11,0.668021
1623.17,0.667517
1623.23,0.668021
1623.29,0.668526
1623.35,0.66903
1623.41,0.67004
1623.48,0.670544
1623.54,0.670544
1623.6,0.67004
1623.66,0.670544
1623.72,0.670544
1623.78,0.670544
1623.84,0.671049
1623.9,0.672563
1623.96,0.674077
1624.02,0.674581
1624.08,0.675086
1624.14,0.6766
1624.2,0.675591
1624.26,0.675086
1624.32,0.675086
1624.38,0.675086
1624.44,0.676095
1624.5,0.677609
1624.57,0.678618
1624.63,0.679123
1624.69,0.679628
1624.75,0.679628
1624.81,0.679123
1624.87,0.678618
1624.93,0.678618
1624.99,0.678618
1625.05,0.678618
1625.11,0.680132
1625.17,0.681646
1625.23,0.683665
1625.29,0.685179
1625.35,0.687197
1625.41,0.689216
1625.47,0.691739
1625.53,0.694262
1625.59,0.69628
1625.66,0.698804
1625.72,0.700317
1625.78,0.701831
1625.84,0.70385
1625.9,0.706373
1625.96,0.707887
1626.02,0.708392
1626.08,0.708896
1626.14,0.708896
1626.2,0.708896
1626.26,0.708392
1626.32,0.707887
1626.38,0.707382
1626.44,0.706373
1626.5,0.705868
1626.56,0.704355
1626.62,0.702841
1626.68,0.702336
1626.75,0.701831
1626.81,0.701831
1626.87,0.702841
1626.93,0.70385
1626.99,0.706373
1627.05,0.708896
1627.11,0.709905
1627.17,0.71041
1627.23,0.712933
1627.29,0.713438
1627.35,0.713438
1627.41,0.714952
1627.47,0.715961
1627.53,0.71697
1627.59,0.717979
1627.65,0.719493
1627.71,0.719998
1627.77,0.721007
1627.84,0.722017
1627.9,0.722017
1627.96,0.722521
1628.02,0.722017
1628.08,0.721512
1628.14,0.721007
1628.2,0.722017
1628.26,0.723026
1628.32,0.725044
1628.38,0.728072
1628.44,0.730091
1628.5,0.732614
1628.56,0.734632
1628.62,0.736651
1628.68,0.738669
1628.74,0.741192
1628.8,0.743211
1628.86,0.743716
1628.93,0.745229
1628.99,0.747248
1629.05,0.749266
1629.11,0.749771
1629.17,0.749771
1629.23,0.75179
1629.29,0.752799
1629.35,0.753808
1629.41,0.754313
1629.47,0.754817
1629.53,0.754313
1629.59,0.755827
1629.65,0.757341
1629.71,0.75835
1629.77,0.758854
1629.83,0.759864
1629.89,0.760873
1629.95,0.761378
1630.02,0.762891
1630.08,0.764405
1630.14,0.765919
1630.2,0.766424
1630.26,0.768947
1630.32,0.770966
1630.38,0.77147
